chemin ,classe ,methode ,methode_LOC ,methode_CLOC ,methode_DC ,CC ,methode_BC ,
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,getValue1,10,7,0.7,2,0.35
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,setValue1_double,12,8,0.6666667,1,0.6666667
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,getCategory2,10,7,0.7,2,0.35
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,setCategory2_Comparable,13,8,0.61538464,1,0.61538464
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,getValue2,10,7,0.7,2,0.35
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,setValue2_double,12,8,0.6666667,1,0.6666667
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,getPaint,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,setPaint_Paint,13,8,0.61538464,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,getStroke,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,setStroke_Stroke,62,17,0.27419356,2,0.13709678
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,equals_Object,36,7,0.19444445,9,0.021604938
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,hashCode,42,20,0.47619048,3,0.15873016
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryLineAnnotation.java,CategoryLineAnnotation,readObject_ObjectInputStream,15,8,0.53333336,2,0.26666668
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getAngle,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setAngle_double,12,8,0.6666667,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getTipRadius,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setTipRadius_double,12,8,0.6666667,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getBaseRadius,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setBaseRadius_double,12,8,0.6666667,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getLabelOffset,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setLabelOffset_double,13,9,0.6923077,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getArrowLength,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setArrowLength_double,12,8,0.6666667,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getArrowWidth,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setArrowWidth_double,12,8,0.6666667,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getArrowStroke,10,7,0.7,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setArrowStroke_Stroke,13,8,0.61538464,0,0.0
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,getArrowPaint,10,7,0.7,1,0.7
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,setArrowPaint_Paint,76,20,0.2631579,3,0.0877193
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,equals_Object,45,7,0.15555556,12,0.012962963
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,hashCode,47,19,0.40425533,3,0.13475178
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,CategoryPointerAnnotation,readObject_ObjectInputStream,15,8,0.53333336,2,0.26666668
C:\Users\delmasri\Desktop\Ecole\AUT20\IFT3913\IFT3913-TP4\IFT3913__El-Masri_Daniel__Bach_Rym__TP4\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java,CategoryTextAnnotation,getCategory,10,7,0.7,0,0.0
